Amount,CBK,hour,day_of_week,card_txn_count
345.0,0,21,4,1
69.0,0,20,6,1
66.0,0,22,3,1
83.0,0,12,2,1
44.0,0,14,0,1
46.69,0,21,0,1
276.0,0,12,2,1
190.4,1,16,4,20
69.0,0,17,2,2
46.0,0,13,4,1
341.0,0,22,2,1
145.6,0,0,2,2
154.0,0,21,2,2
100.8,0,21,5,2
83.0,0,22,1,2
123.58,0,15,0,1
165.0,0,11,4,2
78.4,0,0,3,1
123.2,0,14,5,1
46.0,0,1,4,1
92.0,0,18,6,2
89.6,0,20,0,1
616.0,0,12,0,1
104.5,0,13,3,3
230.0,0,22,5,1
121.0,0,10,5,1
69.0,0,20,3,1
34.5,0,10,5,2
15.0,0,14,5,2
168.0,0,23,4,1
148.5,0,22,6,3
154.0,0,18,0,2
70.03,0,14,0,1
46.0,0,14,5,2
104.5,0,15,0,2
143.0,0,16,3,1
46.0,0,18,5,1
12.01,0,18,4,1
143.0,0,11,4,1
70.0,0,11,5,1
99.0,0,10,2,1
156.8,0,9,3,4
143.0,0,14,1,1
198.0,0,8,4,1
15.0,0,19,5,2
165.0,0,17,2,1
121.0,0,18,3,1
77.0,0,17,2,1
89.6,0,14,0,1
55.0,0,0,4,1
92.0,0,14,4,1
57.5,0,17,1,1
156.8,0,21,0,1
134.4,1,16,0,15
90.4,0,21,4,1
143.0,0,20,6,1
121.0,0,22,2,1
92.0,0,17,0,1
218.5,0,19,0,1
275.0,0,19,2,1
80.5,0,19,0,2
198.0,0,21,3,2
115.0,0,14,4,1
15.0,0,10,1,2
46.0,0,10,4,1
138.0,0,13,2,1
89.6,0,21,0,1
70.0,0,12,4,1
286.0,0,20,6,1
35.0,0,15,2,2
115.5,0,10,3,4
34.5,0,18,4,1
140.0,0,17,5,2
184.0,0,22,1,1
66.0,0,19,2,1
67.2,0,14,3,2
132.0,0,22,4,1
154.0,0,18,2,1
220.0,0,15,3,1
154.0,0,23,5,1
201.25,0,22,0,2
201.25,0,0,1,1
154.0,0,21,0,1
138.0,0,22,0,1
156.8,0,18,3,1
49.5,0,12,1,1
275.0,0,22,4,2
77.0,0,0,4,1
352.0,0,20,4,3
150.0,0,15,3,1
672.0,1,18,2,3
78.4,0,16,1,1
90.4,0,11,3,4
27.5,0,19,3,1
92.0,0,17,4,1
88.0,0,13,2,3
40.85,0,11,5,1
44.42,0,14,5,4
34.5,0,15,2,1
99.0,0,20,5,2
78.4,0,14,3,1
69.0,0,14,4,2
448.0,1,22,5,2
20.0,0,22,2,1
224.0,0,12,0,1
117.6,1,17,5,5
154.0,0,17,4,2
198.0,0,16,4,2
168.0,0,0,2,1
69.0,0,22,3,1
14.0,0,17,6,2
168.0,0,17,5,2
336.0,0,20,4,2
132.0,0,9,2,1
46.0,0,18,4,1
70.0,0,9,3,1
80.5,0,1,1,1
156.8,0,18,0,1
23.0,0,21,0,1
220.0,1,13,5,4
57.5,0,21,0,3
78.4,0,12,0,3
250.0,1,16,6,20
134.4,1,16,0,15
66.0,0,16,6,3
89.6,0,12,2,3
46.69,0,22,2,1
78.4,0,18,4,1
143.0,0,22,5,1
78.4,0,11,3,1
154.0,0,19,0,1
70.0,0,8,4,1
363.0,0,18,3,1
231.0,0,9,2,1
73.07,0,15,3,1
99.0,0,14,4,1
10.0,0,11,4,1
89.6,0,23,4,2
180.0,1,17,5,5
302.4,0,0,3,1
515.2,0,14,2,1
220.0,0,17,3,1
30.0,0,13,3,1
33.0,0,14,2,1
39.07,0,20,1,1
132.0,0,19,4,1
10.0,0,21,2,1
115.0,0,22,3,1
25.0,0,20,1,1
143.0,0,18,5,1
132.25,0,11,1,1
40.0,0,22,4,1
132.0,0,20,4,1
319.0,0,14,4,1
123.2,0,16,5,1
172.5,0,21,4,1
115.0,0,11,2,1
104.5,0,0,4,2
15.0,0,12,0,1
143.0,0,9,0,5
66.0,0,23,0,1
69.0,0,21,2,1
46.0,0,23,2,1
46.0,0,8,4,1
66.0,0,9,2,1
20.0,0,19,5,1
190.4,1,16,4,20
26.5,0,18,5,3
172.5,0,0,3,2
198.0,0,19,4,1
156.8,0,11,3,1
154.0,0,12,0,1
103.5,0,1,4,1
154.0,0,12,1,3
135.0,0,17,4,1
66.0,0,16,5,1
16.5,0,21,6,1
99.0,0,18,3,1
16.5,0,13,1,1
154.0,0,13,0,1
440.0,1,2,5,2
154.0,0,18,4,1
44.0,0,13,2,2
46.0,0,18,2,1
43.7,0,12,2,1
34.5,0,14,2,3
15.0,0,11,1,1
43.0,0,15,5,2
88.0,0,9,4,2
143.0,0,16,5,1
92.0,0,16,0,2
55.0,1,16,4,3
138.0,0,16,2,1
440.0,0,10,5,1
5.0,0,13,1,2
190.4,0,18,4,1
439.6,0,22,4,1
77.0,0,15,5,2
93.15,0,10,3,1
112.0,0,16,0,1
154.0,0,19,1,1
121.0,0,18,4,2
34.5,0,12,0,3
110.0,0,1,5,2
484.0,0,9,5,1
207.0,0,18,2,1
154.0,0,23,3,1
89.6,0,21,2,1
15.0,0,13,1,1
67.2,0,10,3,1
154.0,0,22,3,2
345.0,0,15,5,1
145.6,0,22,3,1
49.5,0,9,3,1
154.0,0,12,0,2
247.5,0,17,4,1
20.0,0,17,1,1
104.5,0,9,1,1
77.0,0,10,4,3
336.0,0,8,1,1
44.8,0,13,0,1
115.0,0,18,3,1
143.0,0,17,4,1
172.75,0,22,0,1
34.5,0,13,3,1
154.0,0,20,4,1
53.0,0,21,4,1
55.0,0,14,6,2
72.0,0,23,0,1
31.59,0,12,3,1
145.6,0,13,0,1
16.5,0,22,3,1
134.4,0,13,0,2
132.25,0,18,0,2
154.0,0,13,2,5
78.4,0,11,5,2
190.4,0,13,3,5
20.0,0,18,1,1
132.0,1,17,4,3
66.0,0,17,4,1
96.0,0,17,4,1
44.8,0,20,0,1
66.0,0,14,4,1
33.0,0,18,3,1
123.2,1,16,5,9
134.4,0,2,3,1
69.0,0,21,2,1
99.0,0,13,4,1
112.0,0,13,4,3
123.3,0,17,4,1
440.0,0,11,2,1
138.0,0,13,2,1
132.0,0,21,4,1
104.5,0,19,1,1
276.0,0,22,1,1
10.0,0,11,4,1
132.0,0,22,3,1
55.0,0,20,4,1
308.0,0,21,1,1
92.0,0,11,3,2
352.0,0,14,0,1
462.0,0,13,6,1
172.5,1,9,3,5
187.0,0,9,2,1
209.0,0,23,3,3
25.0,0,21,5,2
55.0,0,18,4,2
880.0,1,9,4,3
126.5,1,9,4,8
121.0,0,18,2,1
115.0,0,12,4,1
10.0,0,10,4,1
115.0,0,14,1,2
78.4,0,20,0,1
20.0,0,15,3,1
92.0,0,21,1,1
16.5,0,0,3,3
121.0,0,21,2,2
184.0,0,15,6,1
187.0,0,11,5,1
231.0,0,10,3,2
67.2,0,21,3,2
99.0,0,19,2,3
99.0,0,19,3,1
123.3,0,20,1,1
34.5,0,20,6,1
154.0,0,11,3,1
69.0,0,11,5,1
245.0,0,14,6,1
274.38,0,16,5,2
176.0,0,18,3,1
209.0,0,16,1,1
88.0,0,8,4,1
230.0,0,20,1,1
5.0,0,9,5,2
89.6,0,22,6,2
121.0,0,12,4,1
198.0,0,23,2,1
15.0,0,14,2,1
34.5,0,16,3,1
134.4,0,11,2,2
134.4,0,11,0,1
231.0,0,0,4,1
352.0,0,13,5,1
103.5,0,17,5,3
78.4,0,12,0,1
132.0,0,18,2,1
172.5,1,23,2,8
143.0,0,23,2,1
46.0,0,15,4,2
110.0,0,22,3,1
104.5,0,13,2,1
172.5,0,15,4,1
209.0,0,10,0,1
168.0,0,21,6,1
46.0,0,18,4,1
78.4,0,10,3,2
77.0,0,17,2,1
154.0,0,17,1,1
105.0,0,16,4,1
154.0,0,18,4,1
123.3,0,22,1,1
143.0,0,23,3,1
20.0,0,16,5,2
23.0,0,23,3,2
33.0,0,17,5,1
112.0,1,23,6,10
440.0,0,18,0,2
154.0,0,12,4,1
77.0,0,19,4,1
121.0,0,12,3,1
99.0,0,12,4,1
690.0,1,21,4,1
198.0,1,18,3,2
10.0,0,11,4,1
99.0,0,14,3,2
132.0,0,17,3,1
286.0,0,15,4,2
69.0,0,21,0,3
246.4,0,23,3,1
120.75,0,14,3,3
49.43,0,13,2,1
308.0,0,11,2,2
99.0,0,18,3,1
120.0,0,16,2,1
34.5,0,22,3,1
62.1,0,14,3,1
69.0,0,17,3,1
207.0,0,15,3,1
115.0,0,22,2,2
10.0,0,13,5,1
110.0,1,13,5,20
50.75,0,16,5,2
46.0,0,21,3,1
28.0,0,16,6,2
46.0,0,14,4,1
134.4,0,10,1,2
403.2,0,1,5,1
104.5,0,16,2,1
104.5,0,0,3,1
140.0,0,19,5,1
57.5,0,14,3,1
143.0,1,19,5,1
23.0,0,22,4,1
44.8,0,1,2,3
69.0,0,12,2,1
30.45,1,22,1,5
70.0,0,10,3,1
44.8,0,14,0,2
78.4,0,14,0,1
23.0,0,0,2,2
46.0,0,11,6,2
46.0,1,14,3,4
143.0,0,0,5,1
10.0,0,10,4,1
82.5,1,11,3,5
15.0,0,11,5,1
110.0,0,10,2,1
264.0,0,20,1,1
46.0,0,21,2,6
50.0,0,20,4,1
154.0,0,21,3,2
110.0,0,15,0,6
132.0,0,20,4,1
57.5,1,15,4,3
99.0,0,23,4,3
23.35,0,12,6,1
33.0,0,23,5,1
121.0,0,10,3,1
672.0,1,11,3,3
100.8,0,18,6,2
60.89,0,14,1,1
72.0,0,22,5,2
310.32,0,17,0,4
46.0,0,16,3,1
143.0,0,19,2,1
89.6,0,9,4,1
246.6,0,16,4,2
72.0,0,20,1,1
59.99,0,15,4,1
62.1,0,7,4,1
55.0,0,15,5,2
88.0,0,20,3,2
275.0,0,3,2,3
30.0,0,12,6,1
103.5,0,13,4,1
138.0,0,15,4,1
60.89,0,18,3,2
132.25,0,23,0,1
89.6,0,10,3,1
55.0,0,9,1,1
123.3,0,13,2,1
134.4,0,18,0,1
35.0,0,15,4,2
110.0,0,10,2,1
88.0,0,21,4,1
55.0,0,12,3,1
55.27,0,19,6,3
100.48,0,23,0,2
80.5,0,9,2,1
46.0,1,14,4,3
23.0,0,7,3,1
104.5,0,16,0,1
143.0,0,12,4,1
161.0,0,22,2,1
190.4,0,13,3,5
73.34,0,11,3,1
143.0,0,9,4,1
10.0,0,9,4,1
132.0,0,22,6,1
77.0,0,16,6,1
75.6,0,18,0,1
83.0,0,13,2,1
132.0,0,23,2,1
88.0,0,14,3,1
23.0,0,16,1,1
198.0,0,17,4,2
154.0,0,14,1,2
36.66,0,14,1,3
940.8,0,13,5,1
55.0,0,16,2,1
57.5,0,20,3,2
132.0,0,15,3,1
39.07,1,16,1,8
77.0,0,11,0,2
15.0,0,11,5,1
100.8,0,14,3,1
99.0,0,21,3,1
88.0,0,16,4,1
187.0,0,0,4,1
132.0,0,23,3,1
78.4,0,19,3,1
145.6,0,2,4,1
137.5,0,19,3,1
99.0,0,16,3,1
253.0,0,17,3,1
33.0,0,23,5,1
10.0,0,17,1,1
154.0,0,11,4,1
48.07,0,11,4,2
418.0,1,15,5,3
154.0,0,15,4,1
69.0,0,17,3,2
154.0,0,19,0,1
40.85,0,19,6,1
154.0,0,15,0,1
69.0,0,23,2,1
36.66,1,19,4,6
138.0,0,21,4,1
156.3,0,19,0,6
10.0,0,20,2,1
23.0,0,22,4,1
201.6,0,13,4,1
77.0,0,20,3,2
34.5,0,19,5,1
630.0,0,11,0,1
280.0,0,21,3,3
112.0,0,12,0,2
302.4,0,12,0,1
537.6,0,19,4,1
104.5,0,18,6,1
72.8,0,20,0,2
77.0,0,22,1,1
230.0,0,13,1,2
201.25,0,18,0,1
88.0,0,13,5,3
78.4,0,13,0,1
104.5,0,10,0,1
77.0,0,17,6,1
35.53,0,14,4,1
70.0,0,9,1,1
176.0,0,1,5,1
34.5,0,20,6,1
112.0,0,21,6,1
86.0,0,17,1,1
20.0,0,22,2,1
1.0,0,20,2,2
36.66,1,11,4,4
286.0,0,16,6,1
77.0,0,22,6,1
145.6,0,17,6,2
57.5,1,11,4,4
77.0,0,16,0,2
57.5,1,15,2,4
89.6,0,18,1,1
92.0,0,7,4,1
207.0,0,16,2,1
154.0,0,13,4,1
27.0,0,16,2,2
16.5,0,4,1,2
55.0,0,13,4,1
168.0,0,15,4,1
165.0,0,19,2,1
145.6,0,22,0,1
95.2,0,21,3,1
46.0,0,12,3,1
70.0,0,22,3,2
220.0,0,20,4,1
154.0,0,12,2,1
33.0,0,13,1,1
69.0,0,21,6,1
72.0,0,16,1,1
165.0,0,13,0,1
336.0,0,18,4,1
195.5,0,23,2,1
92.0,0,11,1,1
220.0,0,23,4,1
154.0,0,15,4,1
154.0,0,17,6,1
154.0,0,19,3,1
35.53,0,15,5,2
25.0,0,12,5,1
112.0,0,22,5,2
138.0,0,21,6,3
297.0,0,23,4,1
78.4,0,13,0,1
134.4,0,14,3,2
15.0,0,12,6,1
57.5,0,17,4,2
77.0,0,17,3,2
20.0,0,8,4,2
46.0,0,17,3,1
90.4,0,15,0,3
154.0,0,19,1,2
46.69,0,18,2,1
143.0,0,0,2,1
23.0,0,22,3,1
110.0,0,21,0,1
70.0,0,12,4,1
132.0,0,19,0,1
92.0,0,16,6,1
297.0,0,20,3,2
352.0,0,11,6,1
27.0,0,21,4,1
84.0,0,9,1,1
154.0,0,23,3,1
16.5,0,2,5,1
156.8,0,13,1,2
55.0,1,16,0,12
187.0,0,12,4,1
145.6,0,14,3,2
43.51,0,20,6,1
104.5,0,11,4,1
145.6,0,20,5,1
396.75,0,22,0,1
16.5,0,17,5,1
78.4,0,12,0,1
88.0,0,13,5,4
44.8,0,13,0,1
209.0,1,18,1,2
49.5,0,21,2,1
201.6,0,17,3,2
115.0,0,21,6,1
23.0,0,19,0,2
89.6,0,22,4,1
275.0,0,14,5,1
110.0,0,21,1,2
89.6,0,14,3,1
88.0,0,23,5,1
148.5,0,21,6,2
246.6,0,17,3,1
89.6,0,12,0,1
161.0,0,10,2,1
99.0,1,17,4,5
10.0,0,1,3,1
25.37,0,19,4,1
20.0,0,11,1,1
124.2,0,22,2,1
24.0,0,21,4,2
168.0,0,11,4,2
33.0,0,13,5,1
110.0,0,18,0,1
110.0,0,0,0,1
275.0,0,8,1,1
264.0,0,18,6,1
268.9,0,15,3,1
275.0,0,21,1,2
100.8,0,13,5,2
89.6,0,15,0,1
78.4,0,14,4,1
46.0,0,20,3,1
220.0,0,20,0,1
93.37,0,19,4,1
121.0,0,18,4,1
143.0,0,15,1,1
308.0,0,17,1,1
268.8,0,20,5,1
78.4,0,14,0,1
201.25,0,21,0,1
179.2,0,13,0,1
143.0,0,20,2,1
121.0,0,15,3,1
110.0,0,17,4,1
104.5,0,17,3,1
115.0,0,18,5,2
99.0,0,20,3,1
89.6,0,17,1,1
20.0,0,20,5,1
220.0,0,19,0,1
23.0,0,14,3,1
231.0,0,19,0,1
195.5,0,14,4,1
27.91,1,11,3,2
99.0,0,18,4,2
103.5,0,15,2,1
89.6,0,12,2,1
62.1,0,22,0,2
62.1,0,13,2,1
46.0,0,16,4,1
40.0,0,12,1,1
17.51,0,20,5,2
67.2,0,22,6,1
20.0,0,14,4,1
46.0,0,17,4,2
78.4,0,22,6,6
123.3,0,18,4,2
30.53,0,14,1,2
69.0,0,11,1,1
78.4,0,14,0,4
84.0,0,19,3,1
16.5,0,23,3,1
275.0,0,19,5,1
34.5,0,12,1,2
88.0,0,20,4,1
110.0,0,22,3,1
110.0,0,1,4,1
96.42,0,14,5,4
515.2,0,17,2,1
110.0,0,8,4,1
132.0,1,15,4,5
77.0,0,16,4,2
99.0,0,13,3,2
33.0,0,21,3,2
77.0,0,19,5,1
89.6,0,19,0,1
154.0,0,19,0,6
46.0,0,17,4,6
10.0,0,18,1,1
89.6,0,17,0,1
78.4,0,15,0,1
138.0,0,21,3,1
23.0,0,22,3,1
10.0,0,22,6,1
220.0,0,18,0,1
276.0,0,16,2,1
186.3,0,20,6,1
143.0,0,19,5,1
77.0,0,22,6,1
184.0,0,3,4,1
69.0,0,13,3,1
250.0,1,16,6,20
67.2,0,17,0,1
330.0,0,19,6,1
16.5,0,11,5,2
110.0,0,22,1,6
70.0,0,16,5,1
92.0,0,21,3,1
46.69,0,7,4,1
104.5,0,16,0,1
172.5,0,9,2,2
82.5,1,11,3,4
28.0,0,10,5,2
25.37,0,10,5,1
92.0,0,15,3,1
10.0,0,14,5,1
16.5,0,20,5,1
20.0,0,13,4,1
165.0,0,16,4,3
20.0,0,8,4,1
154.0,0,8,2,1
95.2,1,17,5,5
69.0,0,16,5,1
34.5,0,17,5,1
23.0,0,19,4,1
126.5,0,19,4,1
630.0,0,13,1,1
46.0,0,15,4,3
88.0,0,12,3,2
143.0,0,0,1,1
123.3,0,20,4,1
224.0,0,17,1,1
103.5,0,14,2,1
57.5,0,20,4,1
70.0,0,17,5,1
10.0,0,12,2,2
93.15,0,10,3,1
15.0,0,20,5,1
224.0,0,23,4,1
20.0,0,18,5,2
16.5,0,20,4,1
190.4,0,21,4,1
36.54,0,0,4,2
69.0,0,21,1,1
161.0,0,20,6,1
44.8,0,19,0,1
154.0,0,22,1,1
110.0,1,12,5,4
132.25,1,23,0,1
69.0,0,16,4,2
291.2,0,18,2,1
106.0,0,18,5,2
110.0,0,23,3,1
99.0,0,10,4,1
156.8,0,12,3,1
88.0,0,18,4,1
154.0,0,21,2,1
184.0,0,20,0,2
20.0,0,18,3,1
29.7,0,19,4,1
100.8,0,20,5,2
154.0,0,21,1,2
104.5,0,13,0,1
123.2,0,17,5,2
53.0,0,23,5,2
102.6,0,15,0,1
69.0,0,14,4,1
138.0,0,19,3,1
154.0,0,15,3,1
5.0,0,15,1,1
69.0,0,18,3,2
30.0,0,16,5,1
154.0,0,15,0,1
49.5,0,23,2,1
18.34,0,20,4,4
308.0,0,13,4,1
253.0,0,23,1,1
145.6,0,22,3,1
99.0,0,20,4,1
220.0,0,19,0,1
77.0,0,17,4,1
46.0,0,18,5,1
66.0,0,17,5,1
418.0,0,4,4,3
15.0,0,16,5,1
313.6,0,20,4,1
231.0,0,21,1,1
25.0,0,10,0,1
20.0,0,10,1,1
172.0,0,1,2,1
253.0,1,23,1,5
143.0,0,21,1,1
112.0,0,16,4,4
